Campaign_ID,Week_Start,Week_Date,Campaign_Name,Market,Channel,Spend_USD,Impressions,Reach,Conversions,,Market,Channel,Sum of Spend_USD,Sum of Conversions,Sum of Cost Per Acquisition (CPA),Sum of Reach,Sum of Cost Per Reach (CPR)
Always_OnSADisplay,30/10/2023,30/10/2023,Always_On,SA,Display,1414,344702,78220,46,,,,,,,,
Always_OnSASearch,30/10/2023,30/10/2023,Always_On,SA,Search,4114,45414,39693,1289,,,,,,,,
Always_OnEGYouTube,30/10/2023,30/10/2023,Always_On,EG,YouTube,4559,321705,109097,563,,,,,,,,
Always_OnEGSocial,30/10/2023,30/10/2023,Always_On,EG,Social,3736,243779,88022,452,,,,,,,,
Always_OnEGDisplay,30/10/2023,30/10/2023,Always_On,EG,Display,2584,742317,130392,89,,,,,,,,
Always_OnEGSearch,30/10/2023,30/10/2023,Always_On,EG,Search,3034,44555,40264,966,,,,,,,,
Always_OnUKYouTube,6/11/2023,6/11/2023,Always_On,UK,YouTube,4673,359731,123957,155,,,,,,,,
Always_OnUKSocial,6/11/2023,6/11/2023,Always_On,UK,Social,6564,507419,171115,211,,,,,,,,
Always_OnUKDisplay,6/11/2023,6/11/2023,Always_On,UK,Display,3986,1105899,200869,31,,,,,,,,
Always_OnUKSearch,6/11/2023,6/11/2023,Always_On,UK,Search,3062,36320,31733,274,,,,,,,,
Always_OnDEYouTube,6/11/2023,6/11/2023,Always_On,DE,YouTube,5361,398018,194699,186,,,,,,,,
Always_OnDESocial,6/11/2023,6/11/2023,Always_On,DE,Social,6557,509738,253696,224,,,,,,,,
Always_OnDEDisplay,6/11/2023,6/11/2023,Always_On,DE,Display,2180,437418,75951,17,,,,,,,,
Always_OnDESearch,6/11/2023,6/11/2023,Always_On,DE,Search,5385,62470,52486,451,,,,,,,,
Always_OnSAYouTube,6/11/2023,6/11/2023,Always_On,SA,YouTube,4467,376826,142376,527,,,,,,,,
Always_OnSASocial,6/11/2023,6/11/2023,Always_On,SA,Social,4722,329190,127027,568,,,,,,,,
Always_OnSADisplay,6/11/2023,6/11/2023,Always_On,SA,Display,2063,514778,111819,70,,,,,,,,
Always_OnSASearch,6/11/2023,6/11/2023,Always_On,SA,Search,4245,42569,38560,1357,,,,,,,,
Always_OnEGYouTube,6/11/2023,6/11/2023,Always_On,EG,YouTube,4103,237956,97557,467,,,,,,,,
Always_OnEGSocial,6/11/2023,6/11/2023,Always_On,EG,Social,2325,116809,46098,264,,,,,,,,
Always_OnEGDisplay,6/11/2023,6/11/2023,Always_On,EG,Display,1564,393277,67743,51,,,,,,,,
Always_OnEGSearch,6/11/2023,6/11/2023,Always_On,EG,Search,4038,45624,41372,1282,,,,,,,,
Always_OnUKYouTube,13/11/2023,13/11/2023,Always_On,UK,YouTube,6114,512971,256146,200,,,,,,,,
Always_OnUKSocial,13/11/2023,13/11/2023,Always_On,UK,Social,5182,460255,169176,159,,,,,,,,
Always_OnUKDisplay,13/11/2023,13/11/2023,Always_On,UK,Display,3696,1104977,218611,32,,,,,,,,
Always_OnUKSearch,13/11/2023,13/11/2023,Always_On,UK,Search,4305,53072,47224,338,,,,,,,,
Always_OnDEYouTube,13/11/2023,13/11/2023,Always_On,DE,YouTube,6210,367952,124279,194,,,,,,,,
Always_OnDESocial,13/11/2023,13/11/2023,Always_On,DE,Social,6345,394528,137538,213,,,,,,,,
Always_OnDEDisplay,13/11/2023,13/11/2023,Always_On,DE,Display,4071,1014205,176702,30,,,,,,,,
Always_OnDESearch,13/11/2023,13/11/2023,Always_On,DE,Search,3600,52046,44011,275,,,,,,,,
Always_OnSAYouTube,13/11/2023,13/11/2023,Always_On,SA,YouTube,2765,216173,103849,374,,,,,,,,
Always_OnSASocial,13/11/2023,13/11/2023,Always_On,SA,Social,4280,261222,97907,500,,,,,,,,
Always_OnSADisplay,13/11/2023,13/11/2023,Always_On,SA,Display,1387,400071,80366,40,,,,,,,,
Always_OnSASearch,13/11/2023,13/11/2023,Always_On,SA,Search,4018,48387,43006,1233,,,,,,,,
Always_OnEGYouTube,13/11/2023,13/11/2023,Always_On,EG,YouTube,4530,319999,155624,615,,,,,,,,
Always_OnEGSocial,13/11/2023,13/11/2023,Always_On,EG,Social,2904,217716,84475,346,,,,,,,,
Always_OnEGDisplay,13/11/2023,13/11/2023,Always_On,EG,Display,2172,442871,84314,71,,,,,,,,
Always_OnEGSearch,13/11/2023,13/11/2023,Always_On,EG,Search,2947,38031,33008,1001,,,,,,,,
Always_OnUKYouTube,20/11/2023,20/11/2023,Always_On,UK,YouTube,4258,322675,125762,142,,,,,,,,
Always_OnUKSocial,20/11/2023,20/11/2023,Always_On,UK,Social,6140,500238,216803,213,,,,,,,,
Always_OnUKDisplay,20/11/2023,20/11/2023,Always_On,UK,Display,3285,920797,155249,30,,,,,,,,
Always_OnUKSearch,20/11/2023,20/11/2023,Always_On,UK,Search,7387,76247,63644,627,,,,,,,,
Always_OnDEYouTube,20/11/2023,20/11/2023,Always_On,DE,YouTube,4566,378655,144451,162,,,,,,,,
Always_OnDESocial,20/11/2023,20/11/2023,Always_On,DE,Social,4135,299698,108141,152,,,,,,,,
Always_OnDEDisplay,20/11/2023,20/11/2023,Always_On,DE,Display,3465,819367,155496,29,,,,,,,,
Always_OnDESearch,20/11/2023,20/11/2023,Always_On,DE,Search,6413,83375,75584,558,,,,,,,,
Always_OnSAYouTube,20/11/2023,20/11/2023,Always_On,SA,YouTube,3541,250422,120460,437,,,,,,,,
Always_OnSASocial,20/11/2023,20/11/2023,Always_On,SA,Social,4976,382304,136153,675,,,,,,,,
Always_OnSADisplay,20/11/2023,20/11/2023,Always_On,SA,Display,2975,708819,145158,92,,,,,,,,
Always_OnSASearch,20/11/2023,20/11/2023,Always_On,SA,Search,2819,37283,32305,825,,,,,,,,
Always_OnEGYouTube,20/11/2023,20/11/2023,Always_On,EG,YouTube,3965,344985,143438,464,,,,,,,,
Always_OnEGSocial,20/11/2023,20/11/2023,Always_On,EG,Social,2387,208247,72922,279,,,,,,,,
Always_OnEGDisplay,20/11/2023,20/11/2023,Always_On,EG,Display,2118,604160,113751,70,,,,,,,,
Always_OnEGSearch,20/11/2023,20/11/2023,Always_On,EG,Search,3230,32734,29201,969,,,,,,,,
Always_OnUKYouTube,27/11/2023,27/11/2023,Always_On,UK,YouTube,7936,593486,238671,284,,,,,,,,
Always_OnUKSocial,27/11/2023,27/11/2023,Always_On,UK,Social,6088,376918,137570,219,,,,,,,,
Always_OnUKDisplay,27/11/2023,27/11/2023,Always_On,UK,Display,2514,598492,125969,22,,,,,,,,
Always_OnUKSearch,27/11/2023,27/11/2023,Always_On,UK,Search,4934,52179,45879,428,,,,,,,,
Always_OnDEYouTube,27/11/2023,27/11/2023,Always_On,DE,YouTube,4572,336011,164351,166,,,,,,,,
Always_OnDESocial,27/11/2023,27/11/2023,Always_On,DE,Social,6973,384536,137288,216,,,,,,,,
Always_OnDEDisplay,27/11/2023,27/11/2023,Always_On,DE,Display,4177,876155,171463,35,,,,,,,,
Always_OnDESearch,27/11/2023,27/11/2023,Always_On,DE,Search,6397,80665,69423,576,,,,,,,,
Always_OnSAYouTube,27/11/2023,27/11/2023,Always_On,SA,YouTube,2691,225613,78858,338,,,,,,,,
Always_OnSASocial,27/11/2023,27/11/2023,Always_On,SA,Social,3323,297330,126498,430,,,,,,,,
Always_OnSADisplay,27/11/2023,27/11/2023,Always_On,SA,Display,2254,667799,123522,76,,,,,,,,
Always_OnSASearch,27/11/2023,27/11/2023,Always_On,SA,Search,4447,58707,52867,1506,,,,,,,,
Always_OnEGYouTube,27/11/2023,27/11/2023,Always_On,EG,YouTube,4778,368351,135509,610,,,,,,,,
Always_OnEGSocial,27/11/2023,27/11/2023,Always_On,EG,Social,3409,219257,104838,387,,,,,,,,
Always_OnEGDisplay,27/11/2023,27/11/2023,Always_On,EG,Display,2567,516394,94574,73,,,,,,,,
Always_OnEGSearch,27/11/2023,27/11/2023,Always_On,EG,Search,4623,52434,43802,1429,,,,,,,,
Always_OnUKYouTube,4/12/2023,4/12/2023,Always_On,UK,YouTube,4353,383090,136572,140,,,,,,,,
Always_OnUKSocial,4/12/2023,4/12/2023,Always_On,UK,Social,3522,243317,91919,107,,,,,,,,
Always_OnUKDisplay,4/12/2023,4/12/2023,Always_On,UK,Display,3164,660062,149926,25,,,,,,,,
Always_OnUKSearch,4/12/2023,4/12/2023,Always_On,UK,Search,3507,37459,31694,302,,,,,,,,
Always_OnDEYouTube,4/12/2023,4/12/2023,Always_On,DE,YouTube,4996,251534,100939,173,,,,,,,,
Always_OnDESocial,4/12/2023,4/12/2023,Always_On,DE,Social,3738,235911,83921,118,,,,,,,,
Always_OnDEDisplay,4/12/2023,4/12/2023,Always_On,DE,Display,4349,1040554,180296,40,,,,,,,,
Always_OnDESearch,4/12/2023,4/12/2023,Always_On,DE,Search,4808,67657,57049,372,,,,,,,,
Always_OnSAYouTube,4/12/2023,4/12/2023,Always_On,SA,YouTube,3788,299754,124659,431,,,,,,,,
Always_OnSASocial,4/12/2023,4/12/2023,Always_On,SA,Social,4618,390017,154402,630,,,,,,,,
Always_OnSADisplay,4/12/2023,4/12/2023,Always_On,SA,Display,1911,465175,84262,56,,,,,,,,
Always_OnSASearch,4/12/2023,4/12/2023,Always_On,SA,Search,2899,35481,31524,878,,,,,,,,
Always_OnEGYouTube,4/12/2023,4/12/2023,Always_On,EG,YouTube,3446,190434,75756,469,,,,,,,,
Always_OnEGSocial,4/12/2023,4/12/2023,Always_On,EG,Social,4148,262260,114294,481,,,,,,,,
Always_OnEGDisplay,4/12/2023,4/12/2023,Always_On,EG,Display,1433,320333,76355,40,,,,,,,,
Always_OnEGSearch,4/12/2023,4/12/2023,Always_On,EG,Search,4594,66918,57039,1401,,,,,,,,
Always_OnUKYouTube,11/12/2023,11/12/2023,Always_On,UK,YouTube,5262,375017,148220,168,,,,,,,,
Always_OnUKSocial,11/12/2023,11/12/2023,Always_On,UK,Social,7269,429577,189073,240,,,,,,,,
Always_OnUKDisplay,11/12/2023,11/12/2023,Always_On,UK,Display,4658,1285082,279427,40,,,,,,,,
Always_OnUKSearch,11/12/2023,11/12/2023,Always_On,UK,Search,4202,42637,37966,352,,,,,,,,
Always_OnDEYouTube,11/12/2023,11/12/2023,Always_On,DE,YouTube,7058,420666,145476,226,,,,,,,,
Always_OnDESocial,11/12/2023,11/12/2023,Always_On,DE,Social,6714,425501,196395,242,,,,,,,,
Always_OnDEDisplay,11/12/2023,11/12/2023,Always_On,DE,Display,3757,1009255,194517,31,,,,,,,,
Always_OnDESearch,11/12/2023,11/12/2023,Always_On,DE,Search,6302,72823,61519,525,,,,,,,,
Always_OnSAYouTube,11/12/2023,11/12/2023,Always_On,SA,YouTube,2150,176097,64619,295,,,,,,,,
Always_OnSASocial,11/12/2023,11/12/2023,Always_On,SA,Social,4130,242263,82570,563,,,,,,,,
Always_OnSADisplay,11/12/2023,11/12/2023,Always_On,SA,Display,1406,302538,54048,41,,,,,,,,
Always_OnSASearch,11/12/2023,11/12/2023,Always_On,SA,Search,5123,53681,44798,1749,,,,,,,,
Always_OnEGYouTube,11/12/2023,11/12/2023,Always_On,EG,YouTube,3839,203458,72523,448,,,,,,,,
Always_OnEGSocial,11/12/2023,11/12/2023,Always_On,EG,Social,2638,148663,54428,303,,,,,,,,
Always_OnEGDisplay,11/12/2023,11/12/2023,Always_On,EG,Display,2237,455040,84456,72,,,,,,,,
Always_OnEGSearch,11/12/2023,11/12/2023,Always_On,EG,Search,4060,58708,50052,1294,,,,,,,,
Always_OnUKYouTube,18/12/2023,18/12/2023,Always_On,UK,YouTube,5533,377929,133016,197,,,,,,,,
Always_OnUKSocial,18/12/2023,18/12/2023,Always_On,UK,Social,4543,381132,132017,148,,,,,,,,
Always_OnUKDisplay,18/12/2023,18/12/2023,Always_On,UK,Display,2347,606144,116956,19,,,,,,,,
Always_OnUKSearch,18/12/2023,18/12/2023,Always_On,UK,Search,4806,63594,54612,373,,,,,,,,
Always_OnDEYouTube,18/12/2023,18/12/2023,Always_On,DE,YouTube,4528,403462,196675,145,,,,,,,,
Always_OnDESocial,18/12/2023,18/12/2023,Always_On,DE,Social,6794,442891,154322,221,,,,,,,,
Always_OnDEDisplay,18/12/2023,18/12/2023,Always_On,DE,Display,2314,593639,136372,18,,,,,,,,
Always_OnDESearch,18/12/2023,18/12/2023,Always_On,DE,Search,6079,80352,71814,467,,,,,,,,
Always_OnSAYouTube,18/12/2023,18/12/2023,Always_On,SA,YouTube,3961,236298,83078,549,,,,,,,,
Always_OnSASocial,18/12/2023,18/12/2023,Always_On,SA,Social,5275,414900,189737,622,,,,,,,,
Always_OnSADisplay,18/12/2023,18/12/2023,Always_On,SA,Display,2411,495261,87920,71,,,,,,,,
Always_OnSASearch,18/12/2023,18/12/2023,Always_On,SA,Search,2591,33550,28508,884,,,,,,,,
Always_OnEGYouTube,18/12/2023,18/12/2023,Always_On,EG,YouTube,2067,125686,62066,270,,,,,,,,
Always_OnEGSocial,18/12/2023,18/12/2023,Always_On,EG,Social,1937,105753,47258,254,,,,,,,,
Always_OnEGDisplay,18/12/2023,18/12/2023,Always_On,EG,Display,1564,449293,78490,49,,,,,,,,
Always_OnEGSearch,18/12/2023,18/12/2023,Always_On,EG,Search,3811,48005,43053,1103,,,,,,,,
Always_OnUKYouTube,25/12/2023,25/12/2023,Always_On,UK,YouTube,4210,342320,142311,140,,,,,,,,
Always_OnUKSocial,25/12/2023,25/12/2023,Always_On,UK,Social,7031,568224,268138,222,,,,,,,,
Always_OnUKDisplay,25/12/2023,25/12/2023,Always_On,UK,Display,3238,760137,132084,24,,,,,,,,
Always_OnUKSearch,25/12/2023,25/12/2023,Always_On,UK,Search,4603,49248,43765,362,,,,,,,,
Always_OnDEYouTube,25/12/2023,25/12/2023,Always_On,DE,YouTube,7337,562962,248347,268,,,,,,,,
Always_OnDESocial,25/12/2023,25/12/2023,Always_On,DE,Social,3427,174595,80457,123,,,,,,,,
Always_OnDEDisplay,25/12/2023,25/12/2023,Always_On,DE,Display,3173,656502,129397,24,,,,,,,,
Always_OnDESearch,25/12/2023,25/12/2023,Always_On,DE,Search,4546,65309,58160,401,,,,,,,,
Always_OnSAYouTube,25/12/2023,25/12/2023,Always_On,SA,YouTube,3346,285029,105657,398,,,,,,,,
Always_OnSASocial,25/12/2023,25/12/2023,Always_On,SA,Social,4559,374334,148991,538,,,,,,,,
Always_OnSADisplay,25/12/2023,25/12/2023,Always_On,SA,Display,2320,636677,158202,73,,,,,,,,
Always_OnSASearch,25/12/2023,25/12/2023,Always_On,SA,Search,4386,49404,41690,1459,,,,,,,,
Always_OnEGYouTube,25/12/2023,25/12/2023,Always_On,EG,YouTube,3873,293935,118805,462,,,,,,,,
Always_OnEGSocial,25/12/2023,25/12/2023,Always_On,EG,Social,2452,129283,58253,279,,,,,,,,
Always_OnEGDisplay,25/12/2023,25/12/2023,Always_On,EG,Display,2503,607182,112637,76,,,,,,,,
Always_OnEGSearch,25/12/2023,25/12/2023,Always_On,EG,Search,2441,36506,31364,776,,,,,,,,
Always_OnUKYouTube,1/1/2024,1/1/2024,Always_On,UK,YouTube,7101,437103,154478,259,,,,,,,,
Always_OnUKSocial,1/1/2024,1/1/2024,Always_On,UK,Social,6134,511474,185534,194,,,,,,,,
Always_OnUKDisplay,1/1/2024,1/1/2024,Always_On,UK,Display,3024,632545,107655,27,,,,,,,,
Always_OnUKSearch,1/1/2024,1/1/2024,Always_On,UK,Search,3862,56824,51510,294,,,,,,,,
Always_OnDEYouTube,1/1/2024,1/1/2024,Always_On,DE,YouTube,4974,263184,120274,154,,,,,,,,
Always_OnDESocial,1/1/2024,1/1/2024,Always_On,DE,Social,4321,298567,133981,144,,,,,,,,
Always_OnDEDisplay,1/1/2024,1/1/2024,Always_On,DE,Display,4050,1063921,197489,33,,,,,,,,
Always_OnDESearch,1/1/2024,1/1/2024,Always_On,DE,Search,7252,98032,81991,609,,,,,,,,
Always_OnSAYouTube,1/1/2024,1/1/2024,Always_On,SA,YouTube,4647,374316,152345,602,,,,,,,,
Always_OnSASocial,1/1/2024,1/1/2024,Always_On,SA,Social,2295,164495,79739,314,,,,,,,,
Always_OnSADisplay,1/1/2024,1/1/2024,Always_On,SA,Display,1339,338436,61744,39,,,,,,,,
Always_OnSASearch,1/1/2024,1/1/2024,Always_On,SA,Search,5069,54213,45667,1474,,,,,,,,
Always_OnEGYouTube,1/1/2024,1/1/2024,Always_On,EG,YouTube,3464,246155,107393,465,,,,,,,,
Always_OnEGSocial,1/1/2024,1/1/2024,Always_On,EG,Social,4522,403997,163907,601,,,,,,,,
Always_OnEGDisplay,1/1/2024,1/1/2024,Always_On,EG,Display,1256,365575,64673,38,,,,,,,,
Always_OnEGSearch,1/1/2024,1/1/2024,Always_On,EG,Search,4152,48768,42046,1262,,,,,,,,
NewYear_24UKYouTube,8/1/2024,8/1/2024,NewYear_24,UK,YouTube,22121,1538213,540531,762,,,,,,,,
NewYear_24UKSocial,8/1/2024,8/1/2024,NewYear_24,UK,Social,13543,893517,388772,479,,,,,,,,
NewYear_24UKDisplay,8/1/2024,8/1/2024,NewYear_24,UK,Display,9475,2289636,445236,72,,,,,,,,
NewYear_24UKSearch,8/1/2024,8/1/2024,NewYear_24,UK,Search,10356,143033,126793,944,,,,,,,,
NewYear_24DEYouTube,8/1/2024,8/1/2024,NewYear_24,DE,YouTube,17385,1200660,463329,597,,,,,,,,
NewYear_24DESocial,8/1/2024,8/1/2024,NewYear_24,DE,Social,19477,1148087,454532,614,,,,,,,,
NewYear_24DEDisplay,8/1/2024,8/1/2024,NewYear_24,DE,Display,11286,2739073,611667,101,,,,,,,,
NewYear_24DESearch,8/1/2024,8/1/2024,NewYear_24,DE,Search,14963,195919,175633,1248,,,,,,,,
NewYear_24SAYouTube,8/1/2024,8/1/2024,NewYear_24,SA,YouTube,13675,1095951,523081,1714,,,,,,,,
NewYear_24SASocial,8/1/2024,8/1/2024,NewYear_24,SA,Social,10658,715237,285203,1427,,,,,,,,
NewYear_24SADisplay,8/1/2024,8/1/2024,NewYear_24,SA,Display,7608,1921493,415482,232,,,,,,,,
NewYear_24SASearch,8/1/2024,8/1/2024,NewYear_24,SA,Search,13284,171796,152857,4349,,,,,,,,
NewYear_24EGYouTube,8/1/2024,8/1/2024,NewYear_24,EG,YouTube,10183,814463,320996,1340,,,,,,,,
NewYear_24EGSocial,8/1/2024,8/1/2024,NewYear_24,EG,Social,10973,782247,365377,1324,,,,,,,,
NewYear_24EGDisplay,8/1/2024,8/1/2024,NewYear_24,EG,Display,8814,2382294,591654,259,,,,,,,,
NewYear_24EGSearch,8/1/2024,8/1/2024,NewYear_24,EG,Search,9263,135916,115038,2693,,,,,,,,
NewYear_24UKYouTube,15/1/2024,15/1/2024,NewYear_24,UK,YouTube,21580,1198043,456264,669,,,,,,,,
NewYear_24UKSocial,15/1/2024,15/1/2024,NewYear_24,UK,Social,24579,1892265,730369,789,,,,,,,,
NewYear_24UKDisplay,15/1/2024,15/1/2024,NewYear_24,UK,Display,8659,2153990,419588,78,,,,,,,,
NewYear_24UKSearch,15/1/2024,15/1/2024,NewYear_24,UK,Search,23495,342502,304240,2066,,,,,,,,
NewYear_24DEYouTube,15/1/2024,15/1/2024,NewYear_24,DE,YouTube,11823,1050078,394238,362,,,,,,,,
NewYear_24DESocial,15/1/2024,15/1/2024,NewYear_24,DE,Social,11605,889621,312206,375,,,,,,,,
NewYear_24DEDisplay,15/1/2024,15/1/2024,NewYear_24,DE,Display,10020,2686555,459553,88,,,,,,,,
NewYear_24DESearch,15/1/2024,15/1/2024,NewYear_24,DE,Search,14668,171085,154730,1140,,,,,,,,
NewYear_24SAYouTube,15/1/2024,15/1/2024,NewYear_24,SA,YouTube,11257,592682,291740,1500,,,,,,,,
NewYear_24SASocial,15/1/2024,15/1/2024,NewYear_24,SA,Social,12901,1048653,443370,1534,,,,,,,,
NewYear_24SADisplay,15/1/2024,15/1/2024,NewYear_24,SA,Display,7729,2151472,454525,240,,,,,,,,
NewYear_24SASearch,15/1/2024,15/1/2024,NewYear_24,SA,Search,6819,90771,81697,2171,,,,,,,,
NewYear_24EGYouTube,15/1/2024,15/1/2024,NewYear_24,EG,YouTube,16864,1110846,537132,2038,,,,,,,,
NewYear_24EGSocial,15/1/2024,15/1/2024,NewYear_24,EG,Social,15145,916086,415814,1900,,,,,,,,
NewYear_24EGDisplay,15/1/2024,15/1/2024,NewYear_24,EG,Display,5591,1631322,283143,170,,,,,,,,
NewYear_24EGSearch,15/1/2024,15/1/2024,NewYear_24,EG,Search,11453,168786,152143,3324,,,,,,,,
NewYear_24UKYouTube,22/1/2024,22/1/2024,NewYear_24,UK,YouTube,21855,1269421,435573,706,,,,,,,,
NewYear_24UKSocial,22/1/2024,22/1/2024,NewYear_24,UK,Social,18381,1003374,427738,629,,,,,,,,
NewYear_24UKDisplay,22/1/2024,22/1/2024,NewYear_24,UK,Display,8893,2400879,413535,80,,,,,,,,
NewYear_24UKSearch,22/1/2024,22/1/2024,NewYear_24,UK,Search,15505,190096,172043,1211,,,,,,,,
NewYear_24DEYouTube,22/1/2024,22/1/2024,NewYear_24,DE,YouTube,13256,962936,375597,404,,,,,,,,
NewYear_24DESocial,22/1/2024,22/1/2024,NewYear_24,DE,Social,11694,816494,306119,402,,,,,,,,
NewYear_24DEDisplay,22/1/2024,22/1/2024,NewYear_24,DE,Display,15330,4369702,963644,119,,,,,,,,
NewYear_24DESearch,22/1/2024,22/1/2024,NewYear_24,DE,Search,27728,293361,246068,2302,,,,,,,,
NewYear_24SAYouTube,22/1/2024,22/1/2024,NewYear_24,SA,YouTube,6548,356822,123786,848,,,,,,,,
NewYear_24SASocial,22/1/2024,22/1/2024,NewYear_24,SA,Social,12825,1063214,360331,1541,,,,,,,,
NewYear_24SADisplay,22/1/2024,22/1/2024,NewYear_24,SA,Display,5559,1168428,236432,160,,,,,,,,
NewYear_24SASearch,22/1/2024,22/1/2024,NewYear_24,SA,Search,10892,149383,134275,3217,,,,,,,,
NewYear_24EGYouTube,22/1/2024,22/1/2024,NewYear_24,EG,YouTube,15065,912323,382719,2037,,,,,,,,
NewYear_24EGSocial,22/1/2024,22/1/2024,NewYear_24,EG,Social,15939,843185,301830,1987,,,,,,,,
NewYear_24EGDisplay,22/1/2024,22/1/2024,NewYear_24,EG,Display,5634,1453815,359650,195,,,,,,,,
NewYear_24EGSearch,22/1/2024,22/1/2024,NewYear_24,EG,Search,9005,105871,88406,2952,,,,,,,,
NewYear_24UKYouTube,29/1/2024,29/1/2024,NewYear_24,UK,YouTube,10774,954858,435554,358,,,,,,,,
NewYear_24UKSocial,29/1/2024,29/1/2024,NewYear_24,UK,Social,20654,1379255,599295,651,,,,,,,,
NewYear_24UKDisplay,29/1/2024,29/1/2024,NewYear_24,UK,Display,13063,3072367,548952,116,,,,,,,,
NewYear_24UKSearch,29/1/2024,29/1/2024,NewYear_24,UK,Search,12389,167850,142646,1039,,,,,,,,
NewYear_24DEYouTube,29/1/2024,29/1/2024,NewYear_24,DE,YouTube,11063,672670,227770,336,,,,,,,,
NewYear_24DESocial,29/1/2024,29/1/2024,NewYear_24,DE,Social,15972,1432407,497331,493,,,,,,,,
NewYear_24DEDisplay,29/1/2024,29/1/2024,NewYear_24,DE,Display,13402,2716937,552905,111,,,,,,,,
NewYear_24DESearch,29/1/2024,29/1/2024,NewYear_24,DE,Search,22947,235294,211413,1903,,,,,,,,
NewYear_24SAYouTube,29/1/2024,29/1/2024,NewYear_24,SA,YouTube,12250,1038532,492462,1480,,,,,,,,
NewYear_24SASocial,29/1/2024,29/1/2024,NewYear_24,SA,Social,7005,438478,186469,895,,,,,,,,
NewYear_24SADisplay,29/1/2024,29/1/2024,NewYear_24,SA,Display,8705,2580371,487166,296,,,,,,,,
NewYear_24SASearch,29/1/2024,29/1/2024,NewYear_24,SA,Search,15116,163596,140530,4439,,,,,,,,
NewYear_24EGYouTube,29/1/2024,29/1/2024,NewYear_24,EG,YouTube,9834,646465,252521,1190,,,,,,,,
NewYear_24EGSocial,29/1/2024,29/1/2024,NewYear_24,EG,Social,9265,572315,261395,1273,,,,,,,,
NewYear_24EGDisplay,29/1/2024,29/1/2024,NewYear_24,EG,Display,9492,2462695,548938,286,,,,,,,,
NewYear_24EGSearch,29/1/2024,29/1/2024,NewYear_24,EG,Search,16513,165759,142119,4992,,,,,,,,
Always_OnUKYouTube,5/2/2024,5/2/2024,Always_On,UK,YouTube,7079,456942,174844,239,,,,,,,,
Always_OnUKSocial,5/2/2024,5/2/2024,Always_On,UK,Social,4876,299378,111545,164,,,,,,,,
Always_OnUKDisplay,5/2/2024,5/2/2024,Always_On,UK,Display,4116,1061143,209440,34,,,,,,,,
Always_OnUKSearch,5/2/2024,5/2/2024,Always_On,UK,Search,5471,55482,47678,420,,,,,,,,
Always_OnDEYouTube,5/2/2024,5/2/2024,Always_On,DE,YouTube,5172,330828,116228,162,,,,,,,,
Always_OnDESocial,5/2/2024,5/2/2024,Always_On,DE,Social,5537,285770,108164,181,,,,,,,,
Always_OnDEDisplay,5/2/2024,5/2/2024,Always_On,DE,Display,3044,645924,153719,23,,,,,,,,
Always_OnDESearch,5/2/2024,5/2/2024,Always_On,DE,Search,4751,55391,48411,393,,,,,,,,
Always_OnSAYouTube,5/2/2024,5/2/2024,Always_On,SA,YouTube,2189,180859,84597,298,,,,,,,,
Always_OnSASocial,5/2/2024,5/2/2024,Always_On,SA,Social,3094,268877,98418,386,,,,,,,,
Always_OnSADisplay,5/2/2024,5/2/2024,Always_On,SA,Display,1602,469030,98987,52,,,,,,,,
Always_OnSASearch,5/2/2024,5/2/2024,Always_On,SA,Search,3789,40770,36489,1124,,,,,,,,
Always_OnEGYouTube,5/2/2024,5/2/2024,Always_On,EG,YouTube,2079,143057,70252,251,,,,,,,,
Always_OnEGSocial,5/2/2024,5/2/2024,Always_On,EG,Social,2264,138015,49315,306,,,,,,,,
Always_OnEGDisplay,5/2/2024,5/2/2024,Always_On,EG,Display,3062,733170,145794,89,,,,,,,,
Always_OnEGSearch,5/2/2024,5/2/2024,Always_On,EG,Search,3737,54439,48324,1099,,,,,,,,
Always_OnUKYouTube,12/2/2024,12/2/2024,Always_On,UK,YouTube,6475,384750,146342,206,,,,,,,,
Always_OnUKSocial,12/2/2024,12/2/2024,Always_On,UK,Social,6126,441907,168788,203,,,,,,,,
Always_OnUKDisplay,12/2/2024,12/2/2024,Always_On,UK,Display,2466,632536,111658,22,,,,,,,,
Always_OnUKSearch,12/2/2024,12/2/2024,Always_On,UK,Search,5451,75595,68455,461,,,,,,,,
Always_OnDEYouTube,12/2/2024,12/2/2024,Always_On,DE,YouTube,3734,261638,90375,122,,,,,,,,
Always_OnDESocial,12/2/2024,12/2/2024,Always_On,DE,Social,5385,371425,129013,172,,,,,,,,
Always_OnDEDisplay,12/2/2024,12/2/2024,Always_On,DE,Display,3414,942440,177023,29,,,,,,,,
Always_OnDESearch,12/2/2024,12/2/2024,Always_On,DE,Search,4943,59318,51719,391,,,,,,,,
Always_OnSAYouTube,12/2/2024,12/2/2024,Always_On,SA,YouTube,3272,243850,104705,384,,,,,,,,
Always_OnSASocial,12/2/2024,12/2/2024,Always_On,SA,Social,3193,264283,126694,400,,,,,,,,
Always_OnSADisplay,12/2/2024,12/2/2024,Always_On,SA,Display,1529,376151,70668,48,,,,,,,,
Always_OnSASearch,12/2/2024,12/2/2024,Always_On,SA,Search,2709,34510,30297,927,,,,,,,,
Always_OnEGYouTube,12/2/2024,12/2/2024,Always_On,EG,YouTube,5119,285543,107364,658,,,,,,,,
Always_OnEGSocial,12/2/2024,12/2/2024,Always_On,EG,Social,4535,372144,126602,536,,,,,,,,
